Campagne;Region;Site;Famille;Variete;Num Parcelle;Code Traçabilité;Date;Qté eau (m3)
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;30/03/21;171,8096
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;31/03/21;176,2121
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;01/04/21;175,8819
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;02/04/21;176,1021
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;04/04/21;175,1115
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;05/04/21;175,3316
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;06/04/21;176,1021
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;07/04/21;176,1021
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;08/04/21;172,9102
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;09/04/21;174,8914
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;11/04/21;175,7719
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;12/04/21;43,9155
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;13/04/21;175,1115
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;14/04/21;175,7719
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;16/04/21;174,8914
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;18/04/21;173,6807
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;19/04/21;175,1115
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;20/04/21;171,2593
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;21/04/21;146,1647
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;22/04/21;146,6050
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;23/04/21;81,4472
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;25/04/21;83,6485
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;26/04/21;81,4472
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;27/04/21;162,8944
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;28/04/21;162,8944
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;02/05/21;168,1775
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;03/05/21;169,0580
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;04/05/21;166,4165
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;05/05/21;169,9385
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;06/05/21;105,6612
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;07/05/21;172,5800
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;09/05/21;171,5895
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;10/05/21;171,6995
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;11/05/21;175,0014
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;12/05/21;174,7813
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;14/05/21;174,7813
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;16/05/21;173,0203
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;17/05/21;175,1115
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;18/05/21;173,7907
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;19/05/21;174,8914
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;20/05/21;106,7619
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;21/05/21;104,7807
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;23/05/21;171,5895
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;24/05/21;172,3599
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;25/05/21;173,1304
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;26/05/21;169,3882
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;27/05/21;174,0109
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;28/05/21;172,2498
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;01/06/21;132,9571
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;02/06/21;131,0860
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;03/06/21;131,1960
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;04/06/21;129,5451
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;07/06/21;167,2970
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;08/06/21;197,0142
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;09/06/21;211,3225
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;10/06/21;147,0452
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;11/06/21;154,4195
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;13/06/21;154,9698
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;14/06/21;153,8692
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;15/06/21;158,3818
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;16/06/21;162,4542
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;17/06/21;146,4949
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;24/06/21;195,6934
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;25/06/21;152,5484
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;27/06/21;190,5204
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;01/07/21;152,4175
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;02/07/21;286,1538
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;03/07/21;228,5240
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;04/07/21;287,5164
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;05/07/21;288,5763
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;06/07/21;288,1220
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;07/07/21;289,3333
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;08/07/21;288,7277
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;09/07/21;227,8632
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;10/07/21;227,2576
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;11/07/21;226,9548
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;12/07/21;227,5623
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;13/07/21;228,4038
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;14/07/21;228,7644
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;15/07/21;229,3655
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;16/07/21;228,1634
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;17/07/21;174,1879
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;18/07/21;228,5240
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;19/07/21;229,4857
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;20/07/21;230,6878
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;22/07/21;323,8525
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;23/07/21;229,4857
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;24/07/21;228,6442
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;25/07/21;228,4038
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;26/07/21;228,2836
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;27/07/21;229,8463
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;28/07/21;229,2453
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;29/07/21;227,3219
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;30/07/21;229,0048
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;31/07/21;228,7644
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;01/08/21;228,4038
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;02/08/21;229,0048
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;03/08/21;181,6411
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;04/08/21;116,9668
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;05/08/21;91,3615
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;06/08/21;333,7100
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;07/08/21;265,4292
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;08/08/21;264,2271
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;09/08/21;262,0633
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;10/08/21;261,4622
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;11/08/21;260,5005
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;12/08/21;157,3582
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;13/08/21;174,4284
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;14/08/21;173,5869
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;15/08/21;171,7837
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;16/08/21;175,3901
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;17/08/21;176,2316
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;18/08/21;223,5953
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;19/08/21;227,3219
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;20/08/21;172,1443
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;21/08/21;173,2262
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;22/08/21;227,3219
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;23/08/21;227,0814
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;24/08/21;228,7644
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;25/08/21;227,8027
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;05/09/21;218,1857
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;07/09/21;274,7985
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;08/09/21;274,1929
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;09/09/21;217,7049
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;12/09/21;218,9070
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;14/09/21;218,5464
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;15/09/21;274,7985
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;16/09/21;496,2878
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;17/09/21;275,7069
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;19/09/21;235,4334
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;20/09/21;198,6000
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;21/09/21;237,5531
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;22/09/21;252,2393
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;24/09/21;234,8278
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;26/09/21;239,6727
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;27/09/21;240,7326
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;28/09/21;240,2783
20/21;TADLA;Bni Ayat;ORA;ORA5;10401;TR10200;29/09/21;239,3699
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;01/10/20;242,3100
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;02/10/20;242,8590
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;04/10/20;241,8750
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;05/10/20;243,3000
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;06/10/20;246,3060
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;07/10/20;245,8140
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;08/10/20;244,8300
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;09/10/20;244,3380
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;11/10/20;245,8140
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;12/10/20;221,1840
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;13/10/20;198,6870
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;14/10/20;199,5090
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;15/10/20;94,1662
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;16/10/20;93,3934
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;18/10/20;97,2530
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;19/10/20;95,7089
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;20/10/20;79,7882
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;21/10/20;96,9442
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;16/12/20;44,2790
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;30/12/20;193,8969
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;31/12/20;242,2653
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;01/01/21;143,5542
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;02/01/21;64,5853
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;03/01/21;63,1751
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;03/02/21;22,1395
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;04/02/21;12,9735
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;14/02/21;16,6399
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;17/02/21;34,1258
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;18/02/21;25,2418
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;23/02/21;43,5739
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;24/02/21;43,8559
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;25/02/21;43,2919
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;02/03/21;25,5239
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;22/03/21;87,9939
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;23/03/21;67,1236
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;24/03/21;65,2904
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;25/03/21;68,5337
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;26/03/21;34,6899
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;28/03/21;102,8711
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;29/03/21;101,5315
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;30/03/21;100,6854
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;31/03/21;102,3775
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;01/04/21;160,2000
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;02/04/21;97,1600
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;04/04/21;77,2767
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;05/04/21;76,9947
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;06/04/21;75,5845
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;07/04/21;111,9666
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;08/04/21;75,5845
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;09/04/21;76,4306
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;11/04/21;76,7127
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;12/04/21;40,5000
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;13/04/21;90,6732
20/21;TADLA;Bni Ayat;ORA;ORA6;10201 ;TR10400;14/04/21;161,7000
