Campagne;Region;Site;Famille;Variete;Num Parcelle;Code Traçabilité;Date;Qté eau (m3)
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;13/08/22;25,7557
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;14/08/22;25,9755
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;15/08/22;27,1622
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;16/08/22;27,4698
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;17/08/22;26,6787
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;18/08/22;26,2392
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;19/08/22;26,6347
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;20/08/22;26,3710
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;21/08/22;28,1291
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;22/08/22;27,4698
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;23/08/22;22,8109
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;24/08/22;22,3714
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;25/08/22;22,8109
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;26/08/22;20,4375
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;27/08/22;22,8549
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;28/08/22;23,9537
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;29/08/22;20,3496
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;30/08/22;10,1528
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;31/08/22;28,8763
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;01/09/22;24,0855
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;02/09/22;24,3932
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;03/09/22;23,2944
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;04/09/22;10,7682
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;05/09/22;23,2944
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;06/09/22;18,7674
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;07/09/22;17,3609
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;08/09/22;19,7783
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;09/09/22;18,4158
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;10/09/22;24,3492
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;11/09/22;20,3057
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;12/09/22;18,6795
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;13/09/22;14,1524
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;14/09/22;18,9871
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;15/09/22;23,8218
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;16/09/22;23,9537
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;17/09/22;24,7888
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;18/09/22;24,2174
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;19/09/22;23,0307
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;20/09/22;22,9867
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;21/09/22;22,3275
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;22/09/22;22,9428
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;23/09/22;21,3605
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;24/09/22;23,2065
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;25/09/22;21,5803
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;26/09/22;13,1855
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;27/09/22;28,4807
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;28/09/22;28,7005
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;29/09/22;28,8763
21/22;HAOUZ;Marrakech;CLA;CLA16;20109;TR20109;30/09/22;29,0081
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;01/10/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/10/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;03/10/21;22,6168
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;04/10/21;22,6168
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;05/10/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;06/10/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;07/10/21;22,6168
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;08/10/21;19,8189
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;09/10/21;20,2852
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;10/10/21;21,6842
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;11/10/21;21,9173
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;12/10/21;21,8008
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;13/10/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;14/10/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;15/10/21;22,6168
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;16/10/21;22,8500
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;17/10/21;25,6479
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;18/10/21;26,1143
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;19/10/21;22,9277
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;20/10/21;25,6479
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;21/10/21;25,0650
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;22/10/21;25,1816
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;23/10/21;25,6479
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;24/10/21;26,2309
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;25/10/21;25,6479
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;26/10/21;24,4821
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;27/10/21;24,4821
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;28/10/21;25,6479
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;29/10/21;26,8138
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;30/10/21;23,3163
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;31/10/21;22,9277
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;07/11/21;12,2411
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;08/11/21;10,2980
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;10/11/21;15,5442
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;13/11/21;37,6947
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;14/11/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;15/11/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;16/11/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;17/11/21;44,3010
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;18/11/21;44,3010
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;19/11/21;19,4303
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;20/11/21;19,8189
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;21/11/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;22/11/21;22,3837
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;23/11/21;21,5676
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;24/11/21;21,5676
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;25/11/21;22,8500
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;26/11/21;22,8500
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;27/11/21;23,0831
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;28/11/21;21,6842
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;29/11/21;20,9847
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;30/11/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;01/12/21;21,4510
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/12/21;22,1505
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;03/12/21;7,2281
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;23/12/21;15,5442
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;29/12/21;15,1556
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/01/22;15,5442
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;07/01/22;15,5442
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;10/01/22;16,3214
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;12/01/22;15,5442
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;17/01/22;15,3888
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;21/01/22;15,5442
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;25/01/22;14,7670
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;29/01/22;15,5442
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/02/22;15,1556
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;05/02/22;15,1556
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;09/02/22;15,1556
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;11/02/22;30,3112
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;13/02/22;72,5655
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;16/02/22;20,9324
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;18/02/22;21,3975
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;20/02/22;23,2582
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;22/02/22;22,7930
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;24/02/22;23,2582
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;26/02/22;23,7233
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;28/02/22;23,2582
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/03/22;22,7930
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;20/03/22;18,4205
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;22/03/22;18,3274
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;25/03/22;18,6065
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;27/03/22;18,4205
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;29/03/22;17,6762
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;31/03/22;17,6762
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/04/22;18,1414
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;06/04/22;8,8381
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;08/04/22;8,6520
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;10/04/22;8,6520
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;12/04/22;8,6520
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;14/04/22;9,0707
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;16/04/22;26,0492
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;18/04/22;25,5840
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;20/04/22;25,1188
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;22/04/22;26,0492
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;24/04/22;25,8166
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;26/04/22;25,5840
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;28/04/22;26,0492
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;30/04/22;26,5143
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/05/22;54,8893
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;04/05/22;26,9795
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;06/05/22;33,4918
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;07/05/22;17,6762
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;08/05/22;33,4918
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;09/05/22;17,6762
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;10/05/22;33,4918
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;11/05/22;17,6762
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;12/05/22;26,7934
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;13/05/22;17,8623
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;15/05/22;37,2131
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;17/05/22;45,2139
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;19/05/22;43,7254
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;21/05/22;26,5143
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;23/05/22;25,4444
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;25/05/22;25,4910
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;27/05/22;25,4910
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;29/05/22;25,6770
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;31/05/22;25,4910
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;01/06/22;27,3516
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/06/22;27,9098
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;03/06/22;27,3516
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;04/06/22;24,6537
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;05/06/22;26,6539
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;06/06/22;26,0957
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;07/06/22;26,7934
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;08/06/22;61,5411
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;09/06/22;26,6539
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;10/06/22;25,3979
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;11/06/22;26,0492
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;12/06/22;26,6539
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;13/06/22;29,3053
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;14/06/22;17,3506
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;15/06/22;26,7004
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;16/06/22;26,6539
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;17/06/22;31,9102
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;18/06/22;31,9102
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;19/06/22;27,0260
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;20/06/22;29,3053
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;21/06/22;29,3053
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;22/06/22;29,7705
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;23/06/22;29,3053
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;24/06/22;29,3053
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;25/06/22;29,0262
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;26/06/22;26,9795
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;27/06/22;28,8401
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;28/06/22;28,7471
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;29/06/22;28,8401
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;30/06/22;29,1192
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;01/07/22;28,8401
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/07/22;28,6076
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;03/07/22;28,1889
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;04/07/22;21,6766
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;05/07/22;28,7471
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;06/07/22;28,6076
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;07/07/22;28,1424
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;08/07/22;28,3750
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;09/07/22;32,0963
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;10/07/22;34,4221
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;11/07/22;32,5614
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;12/07/22;28,8401
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;13/07/22;29,7705
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;14/07/22;13,9549
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;16/07/22;23,1651
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;17/07/22;32,0032
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;18/07/22;32,0963
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;19/07/22;32,3754
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;20/07/22;23,8629
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;21/07/22;24,0024
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;22/07/22;33,4918
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;23/07/22;33,3057
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;24/07/22;32,3754
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;25/07/22;33,3057
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;26/07/22;32,5614
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;27/07/22;32,0032
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;28/07/22;32,0032
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;29/07/22;31,2590
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;30/07/22;23,5373
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;31/07/22;32,4684
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;01/08/22;32,1893
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;02/08/22;32,3754
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;03/08/22;29,3053
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;04/08/22;24,8862
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;05/08/22;28,0028
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;06/08/22;28,3750
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;07/08/22;27,9098
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;08/08/22;31,0264
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;09/08/22;28,6541
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;10/08/22;24,7002
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;11/08/22;26,8399
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;12/08/22;26,9795
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;13/08/22;27,2586
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;14/08/22;27,4912
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;15/08/22;28,7471
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;16/08/22;29,0727
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;17/08/22;28,2354
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;18/08/22;27,7703
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;19/08/22;28,1889
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;20/08/22;27,9098
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;21/08/22;29,7705
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;22/08/22;29,0727
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;23/08/22;24,1420
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;24/08/22;23,6768
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;25/08/22;24,1420
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;26/08/22;21,6301
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;27/08/22;24,1885
21/22;HAOUZ;Marrakech;CLA;CLA16;20210;TR20210;28/08/22;25,3514
