Campagne;Region;Site;Famille;Variete;Num Parcelle;Code Traçabilité;Date;Qté eau (m3)
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;23/08/22;43,3528
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;25/08/22;47,6257
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;27/08/22;25,1769
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;28/08/22;25,0454
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;29/08/22;20,6739
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;30/08/22;16,7627
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;01/09/22;24,7496
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;02/09/22;24,5852
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;03/09/22;24,4866
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;04/09/22;24,7496
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;05/09/22;24,3880
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;07/09/22;62,4491
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;09/09/22;59,6554
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;11/09/22;48,2173
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;13/09/22;56,0399
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;15/09/22;56,4343
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;17/09/22;64,1254
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;19/09/22;54,5280
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;21/09/22;63,8296
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;23/09/22;63,0079
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;25/09/22;63,3037
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;27/09/22;57,0588
21/22;ORIENTAL;Cherraa;CLA;CLA5;11023;TR11200;29/09/22;62,0876
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/10/21;32,4773
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;02/10/21;32,1054
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/10/21;32,1674
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;04/10/21;31,8265
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;05/10/21;31,9505
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;06/10/21;21,3520
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;07/10/21;32,3843
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;08/10/21;32,0744
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;09/10/21;32,2914
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;10/10/21;32,1054
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;11/10/21;31,8575
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;12/10/21;24,1101
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;13/10/21;31,7645
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;14/10/21;31,1757
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/10/21;31,2377
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;16/10/21;27,4879
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/10/21;21,5379
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;18/10/21;31,4546
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;19/10/21;32,1054
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;20/10/21;27,3330
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;21/10/21;30,9898
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;22/10/21;23,7072
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/10/21;15,2160
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;24/10/21;11,5902
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;02/11/21;16,3626
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;18/11/21;16,4246
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;21/11/21;16,4246
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/11/21;16,4246
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/12/21;25,0707
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;22/12/21;24,7608
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/12/21;34,5846
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;30/12/21;16,9514
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/01/22;16,9204
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;22/01/22;17,1374
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/01/22;25,5046
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;25/01/22;17,0444
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;27/01/22;16,8894
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;28/01/22;17,3233
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;29/01/22;17,3543
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;30/01/22;17,4782
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/02/22;21,8788
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;02/02/22;22,0028
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/02/22;22,0337
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;04/02/22;21,9098
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;05/02/22;21,8168
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;06/02/22;21,5999
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;08/02/22;22,1577
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;09/02/22;20,0194
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;10/02/22;21,8168
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;11/02/22;22,2817
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;13/02/22;22,1577
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/02/22;21,9718
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;16/02/22;22,0957
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/02/22;21,9408
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;18/02/22;21,6929
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;19/02/22;21,6929
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;20/02/22;21,6929
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;22/02/22;21,3210
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/02/22;22,0337
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;24/02/22;21,8478
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;25/02/22;21,7238
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;26/02/22;21,6619
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/03/22;21,5689
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;10/03/22;21,4139
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;11/03/22;22,1577
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;12/03/22;22,1267
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;13/03/22;22,0028
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/03/22;21,8168
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;16/03/22;21,5069
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;31/03/22;18,8418
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/04/22;21,5379
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;02/04/22;44,5013
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/04/22;27,5189
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;07/04/22;29,5643
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;08/04/22;29,7192
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;09/04/22;30,4320
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;10/04/22;30,5559
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;12/04/22;30,0911
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/04/22;21,3210
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;16/04/22;29,5643
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/04/22;37,4667
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;19/04/22;38,3344
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;20/04/22;38,2104
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;21/04/22;36,6299
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;22/04/22;36,6919
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/04/22;36,5680
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;24/04/22;36,4130
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;25/04/22;37,1258
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;26/04/22;37,4357
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;27/04/22;36,9708
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;28/04/22;28,5726
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;29/04/22;28,8205
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/05/22;28,6966
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/05/22;27,3330
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;07/05/22;29,0994
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;08/05/22;29,4403
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;09/05/22;29,2544
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;11/05/22;36,7539
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;12/05/22;36,8779
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;13/05/22;37,4047
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;14/05/22;37,5906
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/05/22;37,5286
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/05/22;37,4667
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;19/05/22;42,0841
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;20/05/22;42,3631
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;21/05/22;41,8672
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;22/05/22;41,0925
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;24/05/22;40,4107
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;25/05/22;39,5740
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;26/05/22;39,0781
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;27/05/22;38,8302
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;28/05/22;38,8612
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;29/05/22;53,8913
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;31/05/22;53,5504
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/06/22;37,8076
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;02/06/22;34,7086
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/06/22;37,9315
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;04/06/22;38,2414
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;05/06/22;39,6669
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;07/06/22;40,2248
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;08/06/22;50,9472
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;09/06/22;32,2294
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;10/06/22;34,0578
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;11/06/22;34,8635
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;12/06/22;34,8635
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;14/06/22;35,7002
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/06/22;35,3903
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;16/06/22;35,6383
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/06/22;35,7312
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;18/06/22;35,7932
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;19/06/22;34,8945
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;21/06/22;31,7336
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;22/06/22;31,7645
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/06/22;31,5476
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;24/06/22;31,7336
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;25/06/22;31,6406
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;26/06/22;32,1984
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;28/06/22;31,9195
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;29/06/22;32,4773
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;30/06/22;32,2294
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/07/22;32,1364
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;02/07/22;32,2604
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/07/22;31,9815
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;05/07/22;32,3843
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;06/07/22;32,1674
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;07/07/22;32,3224
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;08/07/22;24,0481
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;09/07/22;23,9241
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;10/07/22;23,5832
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;12/07/22;23,9551
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;13/07/22;23,7072
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;14/07/22;23,6762
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/07/22;23,4903
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;16/07/22;23,4593
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/07/22;23,4283
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;19/07/22;23,5213
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;20/07/22;23,4903
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;21/07/22;23,8931
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;22/07/22;27,6119
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/07/22;27,5189
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;24/07/22;27,6739
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;26/07/22;27,6119
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;27/07/22;24,1411
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;28/07/22;27,9528
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;29/07/22;27,8908
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;30/07/22;24,4819
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;31/07/22;27,8598
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/08/22;28,0148
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;02/08/22;27,9218
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/08/22;20,2053
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;04/08/22;23,9861
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;05/08/22;24,2960
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;06/08/22;24,1101
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;07/08/22;23,6762
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;08/08/22;23,5522
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;09/08/22;23,5832
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;10/08/22;23,4283
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;11/08/22;23,3973
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;13/08/22;42,6110
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/08/22;54,7590
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/08/22;42,7969
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;19/08/22;42,0532
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;21/08/22;34,6156
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/08/22;40,8755
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;25/08/22;44,9042
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;27/08/22;23,7382
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;28/08/22;23,6142
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;29/08/22;19,4926
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;30/08/22;15,8048
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;01/09/22;23,3353
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;02/09/22;23,1804
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;03/09/22;23,0874
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;04/09/22;23,3353
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;05/09/22;22,9944
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;07/09/22;58,8806
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;09/09/22;56,2465
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;11/09/22;45,4620
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;13/09/22;52,8376
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;15/09/22;53,2095
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;17/09/22;60,4611
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;19/09/22;51,4121
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;21/09/22;60,1822
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;23/09/22;59,4074
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;25/09/22;59,6863
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;27/09/22;53,7983
21/22;ORIENTAL;Cherraa;CLA;CLA5;11024;TR11200;29/09/22;58,5397
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;01/10/21;34,2783
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;02/10/21;33,8858
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;03/10/21;33,9512
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;04/10/21;33,5914
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;05/10/21;33,7223
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;06/10/21;22,5360
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;07/10/21;34,1802
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;08/10/21;33,8531
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;09/10/21;34,0821
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;10/10/21;33,8858
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;11/10/21;33,6242
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;12/10/21;25,4471
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;13/10/21;33,5260
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;14/10/21;32,9046
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;15/10/21;32,9700
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;16/10/21;29,0123
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;17/10/21;22,7323
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;18/10/21;33,1989
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;19/10/21;33,8858
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;20/10/21;28,8487
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;21/10/21;32,7083
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;22/10/21;25,0219
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;23/10/21;16,0598
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;24/10/21;12,2329
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;02/11/21;17,2700
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;18/11/21;17,3354
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;21/11/21;17,3354
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;23/11/21;17,3354
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;17/12/21;26,4610
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;22/12/21;26,1339
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;23/12/21;36,5025
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;30/12/21;17,8915
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;01/01/22;17,8587
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;22/01/22;18,0877
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;23/01/22;26,9189
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;25/01/22;17,9896
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;27/01/22;17,8260
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;28/01/22;18,2840
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;29/01/22;18,3167
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;30/01/22;18,4475
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;01/02/22;23,0921
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;02/02/22;23,2229
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;03/02/22;23,2556
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;04/02/22;23,1248
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;05/02/22;23,0267
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;06/02/22;22,7977
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;08/02/22;23,3864
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;09/02/22;21,1296
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;10/02/22;23,0267
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;11/02/22;23,5173
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;13/02/22;23,3864
21/22;ORIENTAL;Cherraa;CLA;CLA5;11025;TR11200;15/02/22;23,1902
