Campagne;Region;Site;Famille;Variete;Num Parcelle;Code Traçabilité;Date;Qté eau (m3)
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;31/10/20;36,6968
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/11/20;36,7852
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/11/20;36,5644
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;04/11/20;36,5202
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/11/20;36,2552
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;06/11/20;32,2588
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;07/11/20;36,3436
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;09/11/20;36,3215
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;10/11/20;36,2773
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;11/11/20;37,3596
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;12/11/20;36,0564
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;13/11/20;40,0095
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;14/11/20;35,8392
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/11/20;28,2369
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;17/11/20;27,4333
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/11/20;26,4558
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;19/11/20;27,3898
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;20/11/20;27,8459
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;21/11/20;27,8242
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;23/11/20;27,8894
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/11/20;27,8894
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/11/20;27,2160
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;27/11/20;15,8344
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;28/11/20;15,4869
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;30/11/20;15,4651
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;01/12/20;15,8561
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/12/20;19,8093
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/12/20;19,8093
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;04/12/20;19,9396
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/12/20;15,8996
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;07/12/20;23,5235
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;08/12/20;23,5018
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;09/12/20;23,4584
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;10/12/20;23,5887
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;11/12/20;23,1760
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;12/12/20;23,1760
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;14/12/20;23,1977
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;15/12/20;27,9763
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/12/20;23,1760
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/12/20;21,6338
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;21/12/20;18,4626
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;22/12/20;18,9187
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;23/12/20;18,9839
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/12/20;19,7224
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/12/20;19,6790
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;28/12/20;31,7991
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;30/12/20;15,9213
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;31/12/20;16,0299
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;01/01/21;15,9213
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/01/21;16,0082
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/01/21;15,7475
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;04/01/21;15,2914
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/01/21;32,1466
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;06/01/21;31,8208
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;07/01/21;23,7842
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;08/01/21;15,9647
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;13/01/21;15,7910
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;14/01/21;23,7842
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;15/01/21;23,8928
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/01/21;19,8744
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;17/01/21;19,8093
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/01/21;19,8310
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;19/01/21;16,0733
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;20/01/21;16,0733
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;21/01/21;16,3557
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;22/01/21;16,5512
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/01/21;20,6130
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/01/21;24,5010
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;26/01/21;16,3123
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;27/01/21;16,2688
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;28/01/21;16,3123
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;29/01/21;16,3991
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;31/01/21;12,1853
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;01/02/21;12,1636
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/02/21;12,2505
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/02/21;11,8378
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;04/02/21;12,1853
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;08/02/21;11,8378
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;09/02/21;10,6431
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;10/02/21;11,7292
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;11/02/21;11,9464
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;12/02/21;12,0116
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;14/02/21;11,6206
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;15/02/21;12,1419
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/02/21;12,0767
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;17/02/21;12,0767
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/02/21;12,0116
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;19/02/21;12,0116
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;20/02/21;11,9681
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;23/02/21;23,1977
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/02/21;23,2846
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/02/21;22,5895
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/03/21;15,2479
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/03/21;22,8719
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/03/21;14,3791
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;09/03/21;22,1117
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;10/03/21;22,6113
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;11/03/21;22,5678
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;12/03/21;22,0900
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;13/03/21;22,4809
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;15/03/21;27,1509
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/03/21;25,8911
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;17/03/21;26,1952
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/03/21;27,1726
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;19/03/21;26,3907
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;20/03/21;26,1735
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;21/03/21;15,1611
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;22/03/21;27,0423
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;23/03/21;26,8902
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/03/21;26,7816
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/03/21;25,3915
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;26/03/21;28,1283
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;27/03/21;28,0632
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;29/03/21;26,9120
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;30/03/21;27,9546
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;31/03/21;26,9554
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;01/04/21;27,1726
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/04/21;27,1509
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/04/21;24,0014
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/04/21;31,0389
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;06/04/21;30,7565
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;07/04/21;30,7131
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;08/04/21;30,5610
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;09/04/21;31,1692
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;10/04/21;31,7340
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;11/04/21;23,8928
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;12/04/21;30,0397
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;13/04/21;28,4107
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;14/04/21;31,1258
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;15/04/21;34,2753
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/04/21;34,8400
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;17/04/21;34,9052
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/04/21;30,3004
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;19/04/21;34,9486
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;20/04/21;35,1007
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;21/04/21;34,8835
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;22/04/21;35,2961
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;23/04/21;33,2110
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/04/21;35,0789
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/04/21;31,1909
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;26/04/21;36,6428
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;27/04/21;36,9252
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;28/04/21;36,8166
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;29/04/21;36,4691
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;30/04/21;36,4908
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;01/05/21;32,6245
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/05/21;32,9503
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/05/21;35,5785
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;04/05/21;35,5134
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/05/21;36,9252
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;06/05/21;36,7514
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;07/05/21;36,6863
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;08/05/21;36,2736
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;10/05/21;37,1207
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;11/05/21;37,1207
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;12/05/21;36,7732
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;14/05/21;36,4691
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;15/05/21;36,7732
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/05/21;40,4874
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;17/05/21;36,2084
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/05/21;36,0998
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;19/05/21;35,9043
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;20/05/21;35,9043
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;21/05/21;35,6002
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;22/05/21;35,6002
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;23/05/21;39,4014
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/05/21;35,2310
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/05/21;34,6880
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;26/05/21;35,3179
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;27/05/21;32,6245
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;28/05/21;34,9486
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;29/05/21;34,9921
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;31/05/21;38,6411
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;01/06/21;35,1441
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/06/21;35,3613
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/06/21;34,7531
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;04/06/21;34,3839
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/06/21;34,1015
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;06/06/21;37,4899
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;07/06/21;33,8191
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;08/06/21;33,8191
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;09/06/21;33,9495
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;10/06/21;33,2110
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;11/06/21;33,7323
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;12/06/21;33,3413
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;13/06/21;36,9904
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;14/06/21;33,3413
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;15/06/21;35,9043
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/06/21;36,9686
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;17/06/21;36,5994
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/06/21;43,2242
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;19/06/21;36,1650
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;20/06/21;36,2084
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;21/06/21;36,6863
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;22/06/21;36,5777
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;23/06/21;36,5342
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/06/21;36,2736
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/06/21;36,3170
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;26/06/21;72,8078
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;28/06/21;36,1650
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;29/06/21;36,2084
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;30/06/21;36,4473
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;01/07/21;36,4039
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/07/21;48,4806
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/07/21;73,2639
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/07/21;36,6646
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;06/07/21;35,4265
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;07/07/21;36,4256
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;08/07/21;36,3387
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;09/07/21;57,0603
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;10/07/21;54,3669
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;12/07/21;36,3822
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;13/07/21;36,3822
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;14/07/21;38,5108
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;15/07/21;36,6428
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;16/07/21;35,6437
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;17/07/21;36,4039
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;18/07/21;39,9444
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;19/07/21;35,6220
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;20/07/21;35,9043
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;22/07/21;36,1867
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;23/07/21;36,0998
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;24/07/21;35,8609
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;25/07/21;31,2995
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;26/07/21;35,6437
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;27/07/21;36,0347
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;28/07/21;35,9260
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;29/07/21;35,9043
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;31/07/21;36,1215
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;01/08/21;39,9878
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;02/08/21;36,1215
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;03/08/21;35,9478
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;04/08/21;36,4908
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;05/08/21;35,4916
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;06/08/21;35,8174
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;07/08/21;35,6002
20/21;HAOUZ;Ouled Moussa;AF;AF1;50172 ;TR50000;08/08/21;31,8208
