Campagne;Region;Site;Famille;Variete;Num Parcelle;Code Traçabilité;Date;Qté eau (m3)
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;16/08/23;22,0856
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;17/08/23;16,8548
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;18/08/23;17,4360
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;19/08/23;18,5984
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;20/08/23;23,8292
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;21/08/23;19,1796
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;22/08/23;21,7950
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;25/08/23;19,0634
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;26/08/23;12,2052
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;27/08/23;17,9010
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;28/08/23;16,2736
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;29/08/23;8,1368
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;31/08/23;23,5386
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;01/09/23;23,2480
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;02/09/23;21,9112
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;03/09/23;18,1334
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;05/09/23;18,5984
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;06/09/23;18,5984
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;07/09/23;22,3762
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;08/09/23;23,2480
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;09/09/23;23,5386
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;10/09/23;40,4515
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;11/09/23;23,3642
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;12/09/23;24,6429
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;13/09/23;24,5848
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;14/09/23;24,4104
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;15/09/23;24,5848
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;16/09/23;24,7010
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;17/09/23;24,6429
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;18/09/23;24,4104
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;19/09/23;24,4104
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;20/09/23;24,5266
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;21/09/23;24,5266
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;22/09/23;29,2925
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;23/09/23;29,4668
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;24/09/23;29,4668
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;25/09/23;29,6412
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;26/09/23;29,6993
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;27/09/23;29,7574
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;28/09/23;29,4668
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;29/09/23;29,6993
22/23;HAOUZ;Marrakech;NOA;NOA1;12020;TR11803;30/09/23;29,7574
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/10/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;02/10/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;03/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;04/10/22;36,0784
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;05/10/22;54,0062
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;06/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;07/10/22;54,0062
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/10/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;09/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;10/10/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;11/10/22;53,2268
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;13/10/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;15/10/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/10/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;17/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;19/10/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;21/10/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;22/10/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;23/10/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;24/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/10/22;52,8927
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;26/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;27/10/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;28/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;29/10/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;30/10/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;31/10/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/11/22;52,8927
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;02/11/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;03/11/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;04/11/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;05/11/22;53,7835
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;06/11/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;07/11/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/11/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;09/11/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;10/11/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;11/11/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/11/22;53,4495
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;13/11/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/11/22;53,1154
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;15/11/22;53,7835
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/11/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;17/11/22;53,7835
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/11/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;19/11/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/11/22;53,6722
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;21/11/22;53,0041
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;22/11/22;52,7813
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;23/11/22;53,5608
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;24/11/22;35,8557
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/11/22;35,7443
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;26/11/22;35,6330
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/12/22;17,7051
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/12/22;35,6330
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;27/12/22;36,0784
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;29/12/22;35,8557
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/01/23;35,6330
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;04/01/23;35,6330
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;06/01/23;35,8557
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/01/23;17,8165
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;10/01/23;17,8165
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/01/23;17,9278
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/01/23;18,0392
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/01/23;17,8165
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/01/23;18,0392
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/01/23;17,9278
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;22/01/23;17,9278
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;23/01/23;18,0392
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;24/01/23;17,9278
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/01/23;17,8165
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;26/01/23;8,9082
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;27/01/23;8,9082
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;28/01/23;9,0196
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;29/01/23;8,9082
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;30/01/23;9,1310
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;31/01/23;8,9082
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/02/23;9,1310
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;02/02/23;9,2423
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;03/02/23;9,1310
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;04/02/23;9,1310
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;05/02/23;9,1310
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;06/02/23;9,1310
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;07/02/23;8,9082
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/02/23;9,1310
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;09/02/23;9,2423
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;10/02/23;9,0196
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;11/02/23;18,1505
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/02/23;18,2619
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;13/02/23;9,0196
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/02/23;8,9082
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;15/02/23;9,0196
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/02/23;18,0392
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/02/23;18,3733
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;21/02/23;36,3011
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;02/03/23;18,5960
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;06/03/23;17,9278
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/03/23;18,3733
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;10/03/23;18,1505
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;11/03/23;27,0588
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/03/23;28,3950
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;13/03/23;27,1701
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/03/23;27,5042
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;15/03/23;28,5064
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/03/23;27,7269
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;17/03/23;27,1701
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/03/23;27,7269
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;19/03/23;27,5042
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/03/23;27,7269
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;21/03/23;26,9474
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;23/03/23;28,7291
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;24/03/23;28,9518
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/03/23;27,0588
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;26/03/23;27,0588
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;27/03/23;27,0588
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;28/03/23;27,3929
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;29/03/23;27,2815
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;30/03/23;27,0588
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;31/03/23;27,0588
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/04/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;02/04/23;36,5238
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;03/04/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;04/04/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/04/23;36,8579
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;09/04/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;11/04/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/04/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;13/04/23;37,4146
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/04/23;37,3033
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;15/04/23;37,1919
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/04/23;37,4146
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;17/04/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/04/23;36,9692
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;19/04/23;37,4146
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/04/23;36,9692
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;21/04/23;37,1919
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;22/04/23;37,1919
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;23/04/23;36,9692
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;24/04/23;36,9692
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/04/23;55,7879
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;26/04/23;56,1219
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;27/04/23;56,3446
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;28/04/23;56,1219
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;29/04/23;56,3446
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;30/04/23;37,1919
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/05/23;37,3033
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;02/05/23;37,4146
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;03/05/23;37,1919
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;04/05/23;37,4146
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;05/05/23;36,9692
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;06/05/23;37,4146
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;07/05/23;42,7596
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/05/23;42,9823
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;09/05/23;42,5369
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;10/05/23;42,7596
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;11/05/23;42,5369
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/05/23;37,1919
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;13/05/23;37,4146
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/05/23;37,1919
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;15/05/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/05/23;37,4146
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;17/05/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/05/23;42,9823
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;19/05/23;36,7465
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/05/23;44,9866
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;21/05/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;22/05/23;44,9866
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;23/05/23;45,4320
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;24/05/23;45,4320
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/05/23;44,9866
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;26/05/23;45,4320
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;27/05/23;44,9866
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;28/05/23;45,0980
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;29/05/23;44,9866
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;30/05/23;43,4277
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;31/05/23;43,6504
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/06/23;43,8731
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;02/06/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;03/06/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;04/06/23;43,8731
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;05/06/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;06/06/23;44,0958
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;07/06/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/06/23;44,0958
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;09/06/23;44,3185
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;10/06/23;44,0958
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;11/06/23;43,6504
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/06/23;44,0958
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;13/06/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/06/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;15/06/23;44,0958
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/06/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;17/06/23;44,5412
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/06/23;43,8731
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;19/06/23;43,8731
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/06/23;43,8731
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;21/06/23;43,8731
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;22/06/23;44,0958
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;23/06/23;43,8731
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;24/06/23;44,0958
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/06/23;44,3185
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;26/06/23;55,1198
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;27/06/23;54,8971
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;28/06/23;65,4756
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;29/06/23;64,8075
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;30/06/23;65,4756
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;01/07/23;65,5870
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;02/07/23;65,6983
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;03/07/23;65,6983
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;04/07/23;65,9210
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;05/07/23;65,8097
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;06/07/23;65,6983
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;07/07/23;65,9210
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;08/07/23;65,8097
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;09/07/23;65,8097
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;10/07/23;65,9210
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;11/07/23;65,6983
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;12/07/23;65,6983
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;13/07/23;63,4712
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;14/07/23;63,5826
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;15/07/23;65,6983
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;16/07/23;63,4712
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;17/07/23;63,6939
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;18/07/23;65,4756
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;19/07/23;63,9167
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;20/07/23;63,4712
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;21/07/23;63,5826
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;22/07/23;63,4712
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;23/07/23;63,4712
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;24/07/23;62,4691
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;25/07/23;64,8075
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;26/07/23;63,4712
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;27/07/23;63,5826
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;28/07/23;63,6939
22/23;HAOUZ;Marrakech;NOA;NOA1;12050;TR11901;29/07/23;63,5826
